StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Browser check_Browser,Browser check_Version,Browser check_Operating System,Browser check_Resolution,Self_Nat_Overlap,NTIN.Q1,NTIN.Q2a,NTIN.Q2a_7_TEXT,NTIN.Q2b,NTIN.Q2b_7_TEXT,NTIN.Q3,NTIN.Q3_4_TEXT,NTIN.Q4,NTIN.Q5,NTIN.Q6,NTIN.Q7,Big five_1,Big five_2,Big five_3,Big five_4,Big five_5,Big five_6,Big five_7,Big five_8,Big five_9,Big five_10,Big five_11,Big five_12,Big five_13,Big five_14,Big five_15,Big five_16,Big five_17,Big five_18,Big five_19,Big five_20,Big five_21,Big five_22,Big five_23,Big five_24,Big five_25,Big five_26,Big five_27,Big five_28,Big five_29,Big five_30,Big five_31,Big five_32,Big five_33,Big five_34,Big five_35,Big five_36,Big five_37,Big five_38,Big five_39,Big five_40,Big five_41,Big five_42,Big five_43,Big five_44,Demo.Q1,Demo.Q2,Demo.Q3,Demo.Q3_8_TEXT,Demo.Q4,Demo.Q4_1_TEXT,Demo.Q4_2_TEXT,Demo.Q4_3_TEXT,Demo.Q4_4_TEXT,Demo.Q5,Demo.Q6,Demo.Q6_1_TEXT,Demo.Q6_2_TEXT,Demo.Q6_3_TEXT,Demo.Q6_4_TEXT,Demo.Q7,Demo.Q8,Demo.Q9,Demo.Q9_8_TEXT,Demo.Q10,Demo.Q11,Demo.Q11_4_TEXT,Demo.Q12,Demo.Q13,Demo.Q14,SC0,SC1,SC2,SC3,SC4,workerID,perfKey,browser_check,testSeq
2019-02-25 11:04:23,2019-02-25 11:41:19,0,207.174.156.100,100,2215,1,2019-02-25 11:41:19,R_27U6qU1OG1JTNxd,,,,,38.263397216796875,-85.67299652099609375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,6,1,"1,2,3,4,5",,,,"1,2",,2,when you go for a hiking and you feel like you misjudged the time and how hard it was to complete the hike,Spending time in nature is something every one should do. It is good for physical and mental well being,Nature is something that is natural and not man made.,48,45,49,45,48,47,49,47,48,49,48,46,49,46,48,48,49,45,48,48,46,49,45,48,48,48,46,48,46,48,46,48,48,48,47,49,46,49,46,48,46,48,46,47,1988,1,3,,"1,4",19-30,,,0-18,3,2,,,,,3,4,16,,13,1,,1,N/A,"The tasks was very monotonous. ",32,40,40,17,39,A7YK2E0G9N9HC,PEB2bSC2TS1435962WqYYm,pass,01507
2019-02-25 11:08:37,2019-02-25 11:46:05,0,76.0.176.85,100,2248,1,2019-02-25 11:46:06,R_2rCU29Y74mFRtNb,,,,,34.7541961669921875,-77.942901611328125,anonymous,EN,Firefox,65.0,Windows NT 6.1,1920x1080,4,1,"1,2,3,4,5",,,,"1,2,3",,1,"During bad weather (storms, extreme heat, etc.). Or in an area with dangerous animals. Or if you have specific health issues (extreme allergies, sensitivity to sun, etc.).",I personally enjoy being in nature (at least to a degree) so that probably makes me feel more strongly that being outside (in nature) is good for a person.,"That which would occur without human intervention (so plants, animals, landscapes). I suppose I think of parks and such as a kind of controlled nature.",46,46,48,46,48,49,46,46,46,49,47,45,48,49,47,47,47,46,49,49,49,48,48,47,49,46,48,48,46,47,49,49,48,47,47,45,45,47,48,48,47,47,46,47,1975,2,1,,3,,,15,,3,3,,,14,,0,2,16,,7,1,,1,NA,"No, thank you.",14,33,33,28,38,A2ONILC0LZKG6Y,PEB2bSC0TS1278743WqYYm,pass,01510
2019-02-25 11:20:09,2019-02-25 11:46:47,0,98.143.0.20,100,1597,1,2019-02-25 11:46:48,R_25SjCHRqNbl806t,,,,,35.3842010498046875,-85.3925018310546875,anonymous,EN,Firefox,65.0,Windows NT 10.0,1440x900,5,1,"1,2,3,4,5,6",,,,1,,3,thunder storm,I enjoy it and always feel better,"Outside in the country, away from the city, living things growing naturally",47,45,49,46,47,48,48,46,49,48,48,45,49,46,48,47,49,46,46,47,48,49,46,48,48,47,46,49,45,47,48,49,48,48,47,48,46,49,46,48,46,48,46,47,1973,1,1,,"2,3",,13,2,,3,4,,,,30,20,4,3,,14,1,,1,NA,none,23,41,40,14,35,A1PLQGQ95NICAF,PEB2bSC0TS860790WqYYm,pass,01606
2019-02-25 11:18:07,2019-02-25 11:48:33,0,73.66.240.119,100,1826,1,2019-02-25 11:48:34,R_2CJOlGbeJIXvip6,,,,,39.487701416015625,-121.4698028564453125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,7,1,"1,2,4,5",,,,1,,3,If I had to be out in a bad storm,Nature is great for both my mind and body,Outside where its natural,49,45,48,45,48,45,49,46,49,49,48,46,48,45,45,48,49,46,45,49,45,49,46,49,48,48,45,48,45,49,45,48,48,49,49,49,47,49,45,48,45,48,45,45,1955,2,1,,"2,3",,0-18,18-64,,3,3,,,,,15,4,14,,4,1,,1,,,37,40,38,8,35,A8028AFBBS29G,PEB2bSC0TS1131843WqYYm,pass,01605
2019-02-25 11:17:18,2019-02-25 11:51:22,0,68.49.62.88,100,2044,1,2019-02-25 11:51:23,R_2UhCGn2hslwsMeI,,,,,42.243896484375,-83.58300018310546875,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1920x1080,5,1,"1,2",,,,"1,2",,1,"Nature behaves randomly, I can't predict the weather.",I feel generally in tune.,Places far away from man,45,46,49,45,48,45,46,45,48,48,45,45,48,48,48,46,45,46,45,45,48,46,45,49,45,46,48,48,45,48,46,46,49,48,46,48,46,48,45,46,46,45,46,48,1989,1,1,,2,,22,,,2,2,,26,,,0,4,16,,9,1,,1,N/A,No.,21,23,40,13,32,A3QAETE7C7Z4R3,PEB2bSC0TS1280094WqYYm,pass,01603
2019-02-25 11:27:13,2019-02-25 11:55:07,0,108.41.104.169,100,1673,1,2019-02-25 11:55:07,R_5jzSsw5tkVSUTTP,,,,,40.62860107421875,-73.93900299072265625,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1920x1080,7,1,"1,2,3,4,5",,,,"1,2,3",,1,"Being exposed to harsh weather events for example, could be pretty challenging.",Not really.,"It's the original state of something, an object, being, or environment, and by extension, a context where most things are similar to their original state, or still in their original state.",49,46,49,45,49,47,49,45,49,49,49,45,49,46,49,49,48,46,45,49,47,48,46,48,49,48,45,49,45,49,45,49,49,49,45,49,45,48,45,49,45,49,45,49,1959,2,1,,1,15,,,,2,1,59,,,,2,2,16,,15,1,,1,,"No suggestion, I thought the study worked very well the way it was.",35,42,42,10,50,AAASQIW3J32OL,PEB2bSC0TS992427WqYYm,pass,01608
2019-02-25 11:54:57,2019-02-25 11:55:10,0,76.101.176.65,100,13,1,2019-02-25 11:55:11,R_AM9VvKLr0niiAeZ,,,,,25.9387969970703125,-81.69680023193359375,anonymous,EN,Chrome,65.0.3325.181,Macintosh,1280x800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A4CHLWPHZIP7Y,XXXX,small,XXXX
2019-02-25 11:55:05,2019-02-25 11:55:14,0,174.58.25.22,100,9,1,2019-02-25 11:55:14,R_3dWm67mUBbzHNJD,,,,,27.326904296875,-82.54329681396484375,anonymous,EN,Firefox,65.0,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A16HSMUJ7C7QA7,XXXX,small,XXXX
2019-02-25 11:55:30,2019-02-25 11:55:40,8,76.101.176.65,100,9,1,2019-02-25 11:55:40,R_2Bnx9kbmSjZRqM8,,,,,25.9387969970703125,-81.69680023193359375,anonymous,EN,Chrome,65.0.3325.181,Macintosh,1280x800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A4CHLWPHZIP7Y,XXXX,small,XXXX
2019-02-25 10:52:58,2019-02-25 11:56:07,0,216.110.214.42,100,3789,1,2019-02-25 11:56:07,R_2VpElai8cngi0yw,,,,,44.83770751953125,-123.2512054443359375,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1920x1080,6,1,"1,2,4,5,6",,,,"1,3",,1,a natural disaster could have that effect,It is healthy and beneficial,"the natural world, undisturbed by humans",47,46,49,46,48,48,48,45,48,48,47,45,48,47,46,48,46,46,47,47,48,48,46,48,47,46,47,49,46,48,48,49,48,48,47,47,46,48,47,48,47,49,46,46,1986,1,1,,2,,0-15,,,3,3,,,30-32,,6,4,16,,13,1,,1,,"Respectfully, the study is long, repetitive, and horribly underpaid for the time and effort required. 
Please do better.
Thanks.",21,36,39,19,32,A320QA9HJFUOZO,PEB2bSC1TS1078470WqYYm,pass,01412
2019-02-25 11:26:30,2019-02-25 11:57:08,0,47.210.3.243,100,1837,1,2019-02-25 11:57:08,R_2dRWK9uAKpeqYgg,,,,,32.54339599609375,-93.70110321044921875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1360x768,3,1,"1,2,3,4,5",,,,1,,1,No.,None.,The natural environment apart from civilization and society.,48,45,49,45,48,46,49,45,49,49,48,45,49,48,48,48,49,45,46,49,46,48,45,49,48,48,45,49,46,49,45,49,49,49,47,48,45,49,45,48,45,48,46,49,1962,1,1,,3,,,"Ft. Walton Beach, Florida",,3,3,,,40,,8,4,3,,13,1,,1,Sometimes the clicked selection did not turn purple and accurately indicate 4 pictures had been chosen.,"Increased pay for the time required to complete the survey diligently. As it is, the survey is highly underpaid. Thank you.",33,43,44,13,44,A30RAYNDOWQ61S,PEB2bSC0TS1077617WqYYm,pass,01607
2019-02-25 11:31:10,2019-02-25 12:00:19,0,64.68.225.177,100,1749,1,2019-02-25 12:00:20,R_NY0EG1y2RBtFQml,,,,,31.5121002197265625,-109.84380340576171875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,5,1,"1,2,4,5,6",,,,"1,3",,1,"Yes, spending time in dark or rainy environments have caused me to feel down or blue.","I feel that when I spend time in bright and sunny areas it helps my mood. When it is dark, cold or rainy it makes me feel down and blue.",Anything that is NOT man-made.,46,46,49,47,49,48,48,46,47,49,46,45,49,47,48,46,45,45,49,46,48,45,45,47,49,46,48,49,48,49,48,48,49,47,49,46,46,49,47,49,46,48,45,47,1976,2,4,,"1,3",0-22,,23-42,,2,3,,,18,,10,3,5,,13,1,,1,n/a,"Thanks, it was OK, a little difficult to keep paying attention at times, but overall it was fine.",16,29,44,27,39,A3QEVFM3UD67BA,PEB2bSC1TS962679WqYYm,pass,01609
2019-02-25 11:34:29,2019-02-25 12:01:16,0,74.89.195.240,100,1606,1,2019-02-25 12:01:16,R_2Tozr66eOlmS7A4,,,,,41.0554962158203125,-72.4290008544921875,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1366x768,6,1,"1,2,3,4,5,6",,,,1,,1,Maybe in a storm or bad weather,It helps me be relaxed and part of the earh,Being outside walking through the woods,47,46,47,46,48,47,48,46,47,49,48,46,48,46,48,46,48,46,46,49,47,48,46,46,48,46,46,48,46,49,46,48,48,48,47,48,48,48,46,48,45,48,46,49,1968,1,1,,3,,,15,,3,3,,,35,,25,4,3,,11,1,,1,,Worked well Thanks good luck with your work,25,34,35,19,44,A3QNCW3LR2AVOV,PEB2bSC1TS913661WqYYm,pass,01612
2019-02-25 11:34:26,2019-02-25 12:02:32,0,12.195.73.250,100,1685,1,2019-02-25 12:02:32,R_3HYub04GPFS0c5Y,,,,,36.17889404296875,-86.803497314453125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,5,1,"1,2,3,4,5",,,,1,,1,Riding out a hurricane,"It always puts things in perspective ",Any place where man made things are not present and the physical environment is shaped by things other than man.,48,45,48,45,48,45,48,45,48,48,48,45,48,45,48,48,49,45,45,48,45,48,45,48,48,46,45,48,45,48,46,48,48,49,48,48,45,48,45,48,46,48,45,48,1979,1,1,,"3,4",,,10,5,3,3,,,6,,2,3,16,,14,1,,1,N/A,No thanks,32,41,40,10,38,A1NDMFN9A5G25G,PEB2bSC1TS950804WqYYm,pass,01611
2019-02-25 11:31:24,2019-02-25 12:04:12,0,73.174.148.148,100,1967,1,2019-02-25 12:04:12,R_2bOyCGZkzFT0Kze,,,,,41.4319000244140625,-79.69159698486328125,anonymous,EN,Firefox,65.0,Windows NT 10.0,1360x768,4,1,"1,2,3,4,5",,,,1,,3,If you got lost in the wilderness. Being in the wilderness in bad weather.,I usually feel better when I'm out in nature.,That which has been untouched by humans.,47,47,48,48,47,47,48,46,46,47,46,46,48,47,47,47,47,46,48,47,48,47,47,46,47,46,47,47,47,47,49,48,48,46,47,46,46,47,49,47,47,48,47,47,1987,1,1,,3,,,15,,3,3,,,11,,0,4,16,,4,1,,1,,This was an enjoyable study.,18,32,32,31,30,A25PFSORDO3SWQ,PEB2bSC0TS1185066WqYYm,pass,01610
2019-02-25 11:40:09,2019-02-25 12:07:12,0,65.27.193.156,100,1623,1,2019-02-25 12:07:12,R_2Sk52rQtTNrsqkf,,,,,39.1092071533203125,-84.61080169677734375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1536x864,3,1,"1,2,3,4,5",,,,"1,3",,1,"I can't, no. ",Nothing else to add. I feel like it is good for you though!,"Just getting time outside with the sun on your skin and breathing in fresh air with trees all around. Maybe some water and animals nearby too. ",48,45,49,45,48,49,49,45,46,49,48,45,49,46,49,48,48,45,49,49,49,49,45,46,48,48,45,49,46,49,49,49,49,45,46,48,45,49,48,48,45,49,45,49,1981,2,1,,1,15,,,,2,1,19,,,,4,2,16,,13,1,,1,,"Pay is a little low for the time required. ",23,44,45,27,46,A1RE9OEQ7QFTLI,PEB2bSC0TS1057486WqYYm,pass,01702
2019-02-25 11:14:27,2019-02-25 12:09:44,0,173.73.244.196,100,3316,1,2019-02-25 12:09:44,R_1CKBYBYTt1BDkdO,,,,,38.6273040771484375,-76.98590087890625,anonymous,EN,Firefox,65.0,Windows NT 10.0,1920x1200,1,1,"1,2,3,4,5",,,,4,Evolved Psychology,3,Encountering predatory wildlife or poisonous plants and insects.,I think they're probably correct.,Environments that are not man made or influenced.,45,46,48,49,47,49,47,46,47,48,45,46,47,48,47,45,48,46,48,47,49,45,46,48,47,46,48,49,47,46,48,48,49,48,48,45,48,47,47,48,46,47,46,47,1994,1,2,,"1,3",0-9,,10-24,,2,3,,,14,,0,3,14,,1,1,,1,All images loaded properly.,"The task was a little long given the pay, it might be a little fairer to reduce the number of images by 15-20%.",10,27,36,26,31,A353XKDTUX10NC,PEB2bSC0TS2193464WqYYm,pass,01601
2019-02-25 11:36:58,2019-02-25 12:10:04,0,100.11.32.82,100,1985,1,2019-02-25 12:10:04,R_2zMwgB7UkaNSlQq,,,,,39.8643035888671875,-75.433197021484375,anonymous,EN,Firefox,65.0,Windows NT 6.1,1920x1080,5,1,"1,2,3,4,5,6",,,,1,,1,Maybe when the area is dumpy with trash.,I love spending time in nature. It is relaxing and just feels right.,All living things outside that are not human.,48,47,48,45,48,46,48,46,48,48,47,46,48,47,47,48,47,46,46,48,46,48,46,49,48,49,46,48,47,48,46,48,48,48,46,48,46,48,46,48,46,48,48,47,1974,2,1,,2,,15,,,3,2,,29,,,4,4,3,,15,1,,1,n/a,"All went well. ",32,34,34,16,38,A1MDOWPQ04PFYB,PEB2bSC2TS1215144WqYYm,pass,01701
2019-02-25 12:12:50,2019-02-25 12:13:21,0,71.208.5.224,100,30,1,2019-02-25 12:13:21,R_1NqSuI6BWn6V2XA,,,,,26.522796630859375,-81.7064971923828125,anonymous,EN,Chrome,72.0.3626.117,CrOS x86_64 11316.148.0,1366x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A2G0HRT8HS9HRZ,XXXX,small,XXXX
2019-02-25 11:12:22,2019-02-25 12:14:00,0,128.90.83.6,100,3697,1,2019-02-25 12:14:00,R_2Vged8Z7t0e6vlk,,,,,41.9214935302734375,-87.64459991455078125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.3,1364x768,7,1,"4,5,6",,,,"1,2",,1,natural disaster,"i felt very special ","nature is a god gift. its looks  very peaceful and beautiful. ",48,46,46,45,48,48,48,46,49,49,49,46,48,46,48,48,48,47,46,48,49,48,46,49,48,49,46,48,46,49,47,49,49,46,48,46,49,48,45,48,49,49,46,48,1993,2,1,,2,,0-25,,,3,2,,25,,,2,2,16,,7,1,,1,,good,26,35,34,14,37,A1ULZEKGAZ6D0E,PEB2bSC1TS2569805WqYYm,pass,01511
2019-02-25 11:43:12,2019-02-25 12:14:35,0,35.138.250.176,100,1883,1,2019-02-25 12:14:36,R_2w6ov47EyEF6Esg,,,,,28.247802734375,-82.4962005615234375,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1920x1080,3,1,"1,4,5",,,,"1,2,3",,3,If there's stressors such as wild animal;s or natural disasters happening,No,The natural world with minimal changes by man,47,45,47,48,47,47,49,48,46,48,46,45,47,49,48,46,49,48,49,48,48,49,48,47,47,45,45,47,47,48,48,49,47,47,47,46,45,49,49,48,46,49,47,48,1990,1,1,,2,,15,,,3,2,,13,,,0,3,16,,5,1,,1,n/a,"None, thank you!",17,45,26,32,37,AUFUUD4WG9CVO,PEB2bSC0TS1176708WqYYm,pass,01704
2019-02-25 11:46:57,2019-02-25 12:17:22,0,72.133.46.6,100,1825,1,2019-02-25 12:17:23,R_2TZdWV0nL22gm50,,,,,44.49139404296875,-87.92669677734375,anonymous,EN,Firefox,62.0,Windows NT 10.0,1536x864,7,1,"1,2,3,4,5",,,,"1,3",,1,"Maybe, when I am in some difficult conditions.. Stuck in a storm, in a snow storm, I do not want to be outside when there is a hurricane..",I love spending time in nature. It helps me clear my mind.,"Nature is our earth, it is a space outside, nature is river, mountains, hills, dessert, lakes, seas, oceans... ",48,45,48,45,48,47,48,45,48,49,48,45,48,47,47,48,48,45,48,48,46,48,47,48,48,46,45,48,48,49,47,49,48,47,46,48,45,48,48,48,45,49,47,49,1976,2,1,,2,,"Green Bay, Wisconsin",,,3,2,,"Green Bay, Wisconsin",,,7,2,7,,13,1,,1,All images did load properly.,"I enjoyed your study, thank you!",28,42,36,23,43,A9WIOFVRSYW3L,PEB2bSC0TS1149521WqYYm,pass,01705
2019-02-25 12:17:53,2019-02-25 12:18:49,0,71.57.209.80,100,56,1,2019-02-25 12:18:50,R_1K8bMydE0zq6BCR,,,,,37.252593994140625,-81.27120208740234375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,AEECEMJS22D2E,XXXX,small,XXXX
2019-02-25 11:55:49,2019-02-25 12:22:31,0,216.151.191.129,100,1601,1,2019-02-25 12:22:31,R_2y7LWNlX6AiMMOy,,,,,38.9091033935546875,-77.02030181884765625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.3,1366x768,3,1,"1,2",,,,1,,3,I can't think of any,none,"Nature is our surroundings, the trees, the mountains, the rivers.",48,47,48,48,47,48,48,47,49,48,48,48,49,48,48,48,48,48,49,48,47,48,46,48,47,49,47,48,47,48,47,48,46,49,47,47,47,49,48,47,47,47,48,48,1983,1,1,,1,8,,,,2,2,,5,,,2,1,16,,12,1,,1,,no comments,28,30,31,24,35,AJXUWIDZ3HTC6,PEB2bSC2TS894999WqYYm,pass,01710
2019-02-25 12:22:50,2019-02-25 12:22:58,0,107.219.126.149,100,8,1,2019-02-25 12:22:59,R_2Vrq1wwmhoJfJTt,,,,,41.5930023193359375,-88.05069732666015625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A2YGAEODJ5SSF6,XXXX,small,XXXX
2019-02-25 11:56:54,2019-02-25 12:23:41,0,68.187.106.175,100,1607,1,2019-02-25 12:23:42,R_2dHe3m2xksRlbQK,,,,,44.4506988525390625,-89.5428009033203125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1536x864,4,1,"1,2,3,4,5",,,,1,,1,I cannot think of any.,I really enjoy spending time in nature.  It feels good.,Anything that is not man-made.,48,46,48,46,48,46,48,46,48,49,48,45,48,46,48,48,48,46,45,48,46,48,46,48,48,47,46,48,46,48,46,49,48,48,46,48,45,48,46,48,45,48,46,49,1975,1,1,,3,,,,,4,3,,,,,10,3,16,,7,1,,1,NA,"Very interesting study, thank you.",31,39,36,15,43,A1BEM74QY3Y2GT,PEB2bSC0TS950025WqYYm,pass,01712
2019-02-25 12:23:27,2019-02-25 12:23:46,0,208.111.119.120,100,19,1,2019-02-25 12:23:47,R_2uyd5ofCPP70LO2,,,,,31.80999755859375,-86.62290191650390625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A1ING769NXJIHR,XXXX,small,XXXX
2019-02-25 12:24:58,2019-02-25 12:25:07,0,65.128.33.106,100,8,1,2019-02-25 12:25:07,R_4TTsZSF6L9iA6rv,,,,,45.024200439453125,-93.302001953125,anonymous,EN,Chrome,72.0.3626.109,Macintosh,1280x800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A32V5DY9IYAM4R,XXXX,small,XXXX
2019-02-25 11:55:43,2019-02-25 12:25:44,0,174.128.225.2,100,1800,1,2019-02-25 12:25:44,R_1gMy1hubyxd4CTE,,,,,39.7501068115234375,-104.995697021484375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.3,1920x1080,5,1,"1,2,3,5",,,,1,,1,no,nope,"phenomena of the physical world collectively, including plants and animals",48,47,47,48,46,47,46,46,46,48,47,48,47,48,48,46,47,47,47,48,47,46,48,48,47,47,46,47,47,47,47,47,47,47,48,48,46,47,47,46,47,48,46,47,1989,1,2,,1,,,,,3,1,,,,,10,2,7,,6,1,,1,,,25,27,28,26,30,AJK9A8Z3AWERT,PEB2bSC1TS930047WqYYm,pass,01711
2019-02-25 11:55:22,2019-02-25 12:28:40,0,174.58.25.22,100,1998,1,2019-02-25 12:28:41,R_A4kNm2Kr6YaTO0N,,,,,27.326904296875,-82.54329681396484375,anonymous,EN,Firefox,65.0,Windows NT 10.0,1920x1080,5,1,"1,2,3,4,5",,,,1,,1,In the midst of a devastating flood it may not be best for you.,"No, I just love our world and all of the beautiful plants and animals.","The earth, the plants, the animals.",46,48,49,45,47,48,48,47,48,49,47,46,49,48,47,46,48,46,47,48,48,48,46,48,48,46,48,48,48,48,47,48,47,48,47,46,46,48,46,49,47,48,46,46,1954,2,1,,3,,,0-15,,3,2,,,,,12,2,3,,14,1,,1,,long study,18,32,36,20,36,A16HSMUJ7C7QA7,PEB2bSC1TS1293998WqYYm,pass,01708
2019-02-25 11:23:38,2019-02-25 12:31:14,0,24.208.88.188,100,4055,1,2019-02-25 12:31:14,R_3oBcXEGGj6lSdyD,,,,,44.546295166015625,-88.1020965576171875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1680x1050,4,1,"1,2,3,4,5,6",,,,"1,3",,1,Being in nature when there is a natural disaster happening to you might cause you to have increased stress and fear.,no,"The outside world beyond human civilization, such as landscapes, natural formations, animals and plants.",48,46,49,49,49,48,48,45,45,49,48,48,49,48,49,46,48,45,49,49,48,48,45,46,48,46,48,49,49,49,48,48,49,45,45,48,48,49,49,48,45,48,49,49,1984,2,1,,3,,,15,,3,2,,1,,,2,4,16,,13,1,,1,NA,no,22,30,41,38,48,A1CMDCHS6TMIHU,PEB2bSC1TS2223206WqYYm,pass,01703
2019-02-25 12:32:35,2019-02-25 12:32:38,0,73.197.219.13,100,3,1,2019-02-25 12:32:39,R_3LYiKFxoVCL5R8X,,,,,40.7339935302734375,-74.071197509765625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A8FLNGDLNJCUU,XXXX,small,XXXX
2019-02-25 12:08:20,2019-02-25 12:34:03,0,174.222.14.68,100,1543,1,2019-02-25 12:34:03,R_2q9M5ozeCnPHche,,,,,38.68890380859375,-121.2263031005859375,anonymous,EN,Chrome,71.0.3700.0,Windows NT 10.0,1366x768,7,1,"1,2,3,4,5,6",,,,1,,1,When nature looked like trash because of humans abusing the environment and making it ugly.,"Thanks, but I have no other comments. ",Sharing my life with everything around and seeing all as equal.,47,45,48,45,48,47,49,45,48,49,48,45,49,45,49,47,49,45,45,49,48,49,45,49,47,45,45,47,45,49,48,49,49,49,47,47,45,47,45,49,45,48,45,47,1983,1,1,,2,,35,,,2,2,,35,,,1,4,5,,7,1,,1,NA,"I have no other comments. ",21,44,40,9,43,A23437BMZ5T1FH,PEB2bSC1TS930611WqYYm,pass,01802
2019-02-25 12:38:11,2019-02-25 12:38:13,0,98.176.238.152,100,1,1,2019-02-25 12:38:13,R_2E68S3IiZoBKTdc,,,,,32.638702392578125,-117.08010101318359375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A39Q4SNT7SRK94,XXXX,small,XXXX
2019-02-25 12:14:29,2019-02-25 12:38:47,0,68.80.118.197,100,1458,1,2019-02-25 12:38:48,R_2uU8SZAJX6hRN0U,,,,,39.9485931396484375,-75.2339019775390625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1536x864,4,1,"1,2,3,4,5",,,,"1,3",,1,"Hurricanes, forest fires, tornadoes, getting injured while hiking.",no,Anything that is outside of a physical structure,49,48,48,48,49,45,46,49,46,48,46,48,48,48,48,46,46,48,48,49,45,46,49,46,46,49,48,45,48,49,48,46,47,48,49,48,48,45,48,45,45,47,48,48,1988,2,1,,3,,,15,,3,1,6,,,,0,2,3,,4,1,,1,,"After I was done with the full screen portion, a .json file titled ""fire_session"" was downloaded onto my computer.  That isn't cool.",30,19,19,30,36,A3GEL5PWFIK05S,PEB2bSC0TS971782WqYYm,pass,01805
2019-02-25 12:14:46,2019-02-25 12:40:46,0,73.58.146.62,100,1559,1,2019-02-25 12:40:46,R_2UbzTc43AbKAzqb,,,,,36.105194091796875,-86.6591033935546875,anonymous,EN,Chrome,72.0.3626.117,CrOS x86_64 11316.148.0,1920x1080,6,1,"1,2,3,4,5",,,,1,,3,No,No,"The natural world, free from process",45,47,48,47,49,49,48,46,47,49,47,46,48,46,48,47,47,46,47,49,49,47,46,46,48,45,45,48,48,49,49,48,49,47,46,46,46,49,47,48,45,47,46,48,1984,1,1,,2,,15,,,3,2,,18,,,7,3,16,,12,1,,1,,,13,33,38,25,45,A1RDRK3QTM7U96,PEB2bSC0TS980555WqYYm,pass,01806
